year,state,county,farms.full.owners,farms.part.owners,farms.managers,farms.tenants
1925,Illinois,Saline,1204,417,9,467
1925,Illinois,Sangamon,1254,494,13,1471
1925,Illinois,Schuyler,647,227,4,558
1925,Illinois,Scott,360,206,0,462
1925,Illinois,Shelby,1363,795,32,1495
1925,Illinois,Stark,338,144,11,520
1925,Illinois,Stephenson,1468,216,16,1117
1925,Illinois,Tazewell,786,296,18,1173
1925,Illinois,Union,1267,97,11,621
1925,Illinois,Vermilion,1063,544,36,1542
1925,Illinois,Wabash,452,242,5,337
1925,Illinois,Warren,646,245,29,913
1925,Illinois,Washington,882,397,4,935
1925,Illinois,Wayne,1863,812,10,950
1925,Illinois,White,1016,438,8,830
1925,Illinois,Whiteside,937,208,20,1506
1925,Illinois,Will,1348,345,14,1440
1925,Illinois,Williamson,1939,287,21,571
1925,Illinois,Winnebago,1074,191,23,881
1925,Illinois,Woodford,674,255,17,1116
1925,Indiana,Adams,1115,328,11,673
1925,Indiana,Allen,2285,552,13,1188
1925,Indiana,Bartholomew,1093,321,16,575
1925,Indiana,Benton,315,180,20,708
1925,Indiana,Blackford,506,159,2,309
1925,Indiana,Boone,1250,300,15,917
1925,Indiana,Brown,1000,135,11,177
1925,Indiana,Carroll,857,347,8,784
1925,Indiana,Cass,1266,234,21,884
1925,Indiana,Clark,1528,186,9,432
1925,Indiana,Clay,1686,339,8,506
1925,Indiana,Clinton,915,317,15,889
1925,Indiana,Crawford,1378,96,0,240
1925,Indiana,Daviess,1556,362,15,617
1925,Indiana,Dearborn,1511,108,8,438
1925,Indiana,Decatur,1131,104,9,401
1925,Indiana,DeKalb,1317,271,7,670
1925,Indiana,Delaware,1500,301,18,967
1925,Indiana,Dubois,1756,146,5,251
1925,Indiana,Elkhart,1978,299,22,784
1925,Indiana,Fayette,558,108,2,321
1925,Indiana,Floyd,1101,43,4,163
1925,Indiana,Fountain,757,258,13,640
1925,Indiana,Franklin,1483,48,6,538
1925,Indiana,Fulton,1209,298,25,696
1925,Indiana,Gibson,1124,414,11,845
1925,Indiana,Grant,1386,458,44,907
1925,Indiana,Greene,2224,397,31,614
1925,Indiana,Hamilton,1231,361,55,980
1925,Indiana,Hancock,770,363,16,706
1925,Indiana,Harrison,2153,274,7,466
1925,Indiana,Hendricks,1500,302,18,828
1925,Indiana,Henry,1293,243,16,803
1925,Indiana,Howard,995,323,13,727
1925,Indiana,Huntington,1501,272,11,826
1925,Indiana,Jackson,1364,484,3,600
1925,Indiana,Jasper,592,198,21,934
1925,Indiana,Jay,1359,353,7,763
1925,Indiana,Jefferson,1683,156,5,601
1925,Indiana,Jennings,1323,181,24,419
1925,Indiana,Johnson,1221,180,10,598
1925,Indiana,Knox,947,528,25,867
1925,Indiana,Kosciusko,1876,363,12,974
1925,Indiana,Lagrange,876,350,4,615
1925,Indiana,Lake,967,167,11,639
1925,Indiana,LaPorte,1301,259,36,704
1925,Indiana,Lawrence,1932,54,8,237
1925,Indiana,Madison,1388,459,21,1089
1925,Indiana,Marion,1338,330,35,749
1925,Indiana,Marshall,1546,260,11,752
1925,Indiana,Martin,1028,212,4,325
1925,Indiana,Miami,1218,211,25,769
1925,Indiana,Monroe,1850,109,19,306
1925,Indiana,Montgomery,1287,231,27,1069
1925,Indiana,Morgan,1676,109,11,538
1925,Indiana,Newton,332,130,47,569
1925,Indiana,Noble,1401,278,5,683
1925,Indiana,Ohio,386,27,0,142
1925,Indiana,Orange,1570,62,15,228
1925,Indiana,Owen,1270,147,2,264
1925,Indiana,Parke,1147,351,14,617
1925,Indiana,Perry,1377,176,2,176
1925,Indiana,Pike,1281,380,3,365
1925,Indiana,Porter,972,227,9,521
1925,Indiana,Posey,1136,224,5,676
1925,Indiana,Pulaski,637,253,17,671
1925,Indiana,Putnam,1627,205,5,575
1925,Indiana,Randolph,1895,290,6,1143
1925,Indiana,Ripley,2365,173,10,408
1925,Indiana,Rush,785,245,3,742
1925,Indiana,St Joseph,1483,251,23,635
1925,Indiana,Scott,791,56,4,189
1925,Indiana,Shelby,1133,427,29,889
1925,Indiana,Spencer,1353,200,2,712
1925,Indiana,Starke,805,179,12,421
1925,Indiana,Steuben,972,159,7,523
1925,Indiana,Sullivan,1915,489,8,493
1925,Indiana,Switzerland,1169,121,2,536
1925,Indiana,Tippecanoe,976,363,23,987
1925,Indiana,Tipton,740,336,13,736
1925,Indiana,Union,385,74,6,287
1925,Indiana,Vanderburgh,1110,153,6,329
1925,Indiana,Vermillion,428,208,9,349
1925,Indiana,Vigo,1459,392,32,545
1925,Indiana,Wabash,1187,256,18,889
1925,Indiana,Warren,530,152,17,589
1925,Indiana,Warrick,1295,389,7,689
1925,Indiana,Washington,2069,221,5,348
1925,Indiana,Wayne,1268,144,16,775
1925,Indiana,Wells,1246,344,6,790
1925,Indiana,White,652,257,42,898
1925,Indiana,Whitley,1231,271,14,682
1925,Iowa,Adair,829,223,15,1021
1925,Iowa,Adams,754,234,26,705
1925,Iowa,Allamakee,1377,230,16,533
1925,Iowa,Appanoose,1194,314,34,674
1925,Iowa,Audubon,773,205,7,783
1925,Iowa,Benton,1040,309,19,1157
1925,Iowa,Black Hawk,996,257,21,1132
1925,Iowa,Boone,920,357,20,1217
1925,Iowa,Bremer,1063,196,10,781
1925,Iowa,Buchanan,1021,265,13,1058
1925,Iowa,Buena Vista,736,191,7,1099
1925,Iowa,Butler,780,266,6,1216
1925,Iowa,Calhoun,633,208,4,1163
1925,Iowa,Carroll,851,185,12,1065
1925,Iowa,Cass,853,265,9,1031
1925,Iowa,Cedar,1064,156,18,966
1925,Iowa,Cerro Gordo,612,242,25,1140
1925,Iowa,Cherokee,570,167,8,1126
1925,Iowa,Chickasaw,894,290,14,852
1925,Iowa,Clarke,602,200,25,687
1925,Iowa,Clay,675,128,7,962
1925,Iowa,Clayton,1766,342,11,950
1925,Iowa,Clinton,1366,233,16,1104
1925,Iowa,Crawford,1002,254,6,1225
1925,Iowa,Dallas,880,326,36,1080
1925,Iowa,Davis,1196,208,38,566
1925,Iowa,Decatur,986,260,26,816
1925,Iowa,Delaware,1061,173,12,999
1925,Iowa,Des Moines,1107,264,9,548
1925,Iowa,Dickinson,340,107,9,711
1925,Iowa,Dubuque,1554,218,19,533
1925,Iowa,Emmet,402,106,7,764
1925,Iowa,Fayette,1478,352,29,1253
1925,Iowa,Floyd,718,274,28,927
1925,Iowa,Franklin,752,176,22,1130
1925,Iowa,Fremont,742,220,25,851
1925,Iowa,Greene,608,234,17,1191
1925,Iowa,Grundy,548,163,10,1032
1925,Iowa,Guthrie,849,248,22,1047
1925,Iowa,Hamilton,820,244,20,1087
1925,Iowa,Hancock,644,191,12,1018
1925,Iowa,Hardin,883,205,24,1022
1925,Iowa,Harrison,1087,280,18,1368
1925,Iowa,Henry,944,259,23,668
1925,Iowa,Howard,679,273,7,776
1925,Iowa,Humboldt,556,171,10,742
1925,Iowa,Ida,478,93,10,851
1925,Iowa,Iowa,1116,232,26,862
1925,Iowa,Jackson,1446,175,20,623
1925,Iowa,Jasper,1366,350,30,1279
1925,Iowa,Jefferson,948,254,15,690
1925,Iowa,Johnson,1471,331,19,773
1925,Iowa,Jones,1157,168,17,821
1925,Iowa,Keokuk,1346,393,25,855
1925,Iowa,Kossuth,1068,319,15,1583
1925,Iowa,Lee,1235,293,17,660
1925,Iowa,Linn,2064,320,11,1250
1925,Iowa,Louisa,699,155,30,658
1925,Iowa,Lucas,829,319,4,554
1925,Iowa,Lyon,552,90,5,1199
1925,Iowa,Madison,989,319,21,866
1925,Iowa,Mahaska,1324,316,17,1171
1925,Iowa,Marion,1118,254,18,936
1925,Iowa,Marshall,899,256,28,1070
1925,Iowa,Mills,661,154,4,818
1925,Iowa,Mitchell,744,261,15,742
1925,Iowa,Monona,769,161,25,1166
1925,Iowa,Monroe,1078,261,15,560
1925,Iowa,Montgomery,729,156,6,735
1925,Iowa,Muscatine,725,222,26,806
1925,Iowa,O Brien,585,165,3,1061
1925,Iowa,Osceola,345,90,2,875
1925,Iowa,Page,1039,238,22,901
1925,Iowa,Palo Alto,562,180,7,1063
1925,Iowa,Plymouth,948,268,10,1582
1925,Iowa,Pocahontas,712,200,27,1070
1925,Iowa,Polk,1330,427,24,1181
1925,Iowa,Pottawattamie,1638,279,20,1799
1925,Iowa,Poweshiek,868,299,22,959
1925,Iowa,Ringgold,851,305,17,720
1925,Iowa,Sac,679,188,15,1028
1925,Iowa,Scott,1195,112,9,953
1925,Iowa,Shelby,818,236,9,1015
1925,Iowa,Sioux,891,270,11,1688
1925,Iowa,Story,787,227,35,1214
1925,Iowa,Tama,1089,321,19,1110
1925,Iowa,Taylor,1005,244,17,893
1925,Iowa,Union,654,208,12,714
1925,Iowa,Van Buren,1097,233,22,549
1925,Iowa,Wapello,956,315,17,764
1925,Iowa,Warren,1078,357,10,998
1925,Iowa,Washington,1090,291,20,832
1925,Iowa,Wayne,832,273,31,747
1925,Iowa,Webster,908,337,20,1363
1925,Iowa,Winnebago,760,158,4,774
1925,Iowa,Winneshiek,1652,405,13,884
1925,Iowa,Woodbury,1078,236,25,1566
1925,Iowa,Worth,585,189,7,679
1925,Iowa,Wright,657,167,9,1110
1925,Kansas,Allen,905,246,10,1016
1925,Kansas,Anderson,854,291,10,710
1925,Kansas,Atchison,902,201,14,661
1925,Kansas,Barber,364,208,8,504
1925,Kansas,Barton,479,423,6,835
1925,Kansas,Bourbon,1060,348,5,865
1925,Kansas,Brown,1076,262,22,1142
1925,Kansas,Butler,834,439,6,1188
1925,Kansas,Chase,429,91,6,368
1925,Kansas,Chautauqua,456,234,8,620
1925,Kansas,Cherokee,901,344,5,1038
1925,Kansas,Cheyenne,290,396,2,381
1925,Kansas,Clark,131,155,14,321
1925,Kansas,Clay,604,383,4,917
1925,Kansas,Cloud,660,415,3,991
1925,Kansas,Coffey,1176,360,2,847
1925,Kansas,Comanche,132,125,11,287
1925,Kansas,Cowley,1067,421,7,1164
1925,Kansas,Crawford,1256,414,7,1043
1925,Kansas,Decatur,417,301,1,508
1925,Kansas,Dickinson,904,570,5,1012
1925,Kansas,Doniphan,657,225,14,618
1925,Kansas,Douglas,1094,279,16,665
1925,Kansas,Edwards,217,193,7,444
1925,Kansas,Elk,458,195,15,498
1925,Kansas,Ellis,499,385,7,401
1925,Kansas,Ellsworth,391,258,6,504
1925,Kansas,Finney,191,260,12,392
1925,Kansas,Ford,292,337,10,652
1925,Kansas,Franklin,1107,334,14,761
1925,Kansas,Geary,370,151,5,271
1925,Kansas,Gove,211,329,7,328
1925,Kansas,Graham,358,331,2,544
1925,Kansas,Grant,63,125,0,118
1925,Kansas,Gray,143,253,3,396
1925,Kansas,Greeley,87,41,1,45
1925,Kansas,Greenwood,718,280,19,852
1925,Kansas,Hamilton,183,88,1,99
1925,Kansas,Harper,477,325,4,821
1925,Kansas,Harvey,386,418,11,770
1925,Kansas,Haskell,69,106,6,179
1925,Kansas,Hodgeman,146,237,3,328
1925,Kansas,Jackson,1005,434,9,945
1925,Kansas,Jefferson,976,426,13,829
1925,Kansas,Jewell,1130,508,5,1201
1925,Kansas,Johnson,1424,267,9,886
1925,Kansas,Kearny,143,83,2,181
1925,Kansas,Kingman,469,424,0,737
1925,Kansas,Kiowa,149,210,9,428
1925,Kansas,Labette,953,441,7,1015
1925,Kansas,Lane,95,200,3,204
1925,Kansas,Leavenworth,1166,210,14,596
1925,Kansas,Lincoln,500,362,1,555
1925,Kansas,Linn,888,441,12,873
1925,Kansas,Logan,132,222,4,224
1925,Kansas,Lyon,1243,444,18,824
1925,Kansas,McPherson,617,707,4,1083
1925,Kansas,Marion,625,583,2,1138
1925,Kansas,Marshall,1069,374,14,1234
1925,Kansas,Meade,213,307,3,411
1925,Kansas,Miami,1134,285,15,763
1925,Kansas,Mitchell,490,396,8,859
1925,Kansas,Montgomery,1209,301,10,1002
1925,Kansas,Morris,746,234,4,604
1925,Kansas,Morton,121,142,2,56
1925,Kansas,Nemaha,1037,304,17,1053
1925,Kansas,Neosho,970,367,1,812
1925,Kansas,Ness,279,377,2,422
1925,Kansas,Norton,522,432,4,759
1925,Kansas,Osage,1325,400,4,876
1925,Kansas,Osborne,532,401,5,753
1925,Kansas,Ottawa,399,375,4,796
1925,Kansas,Pawnee,226,298,6,591
1925,Kansas,Phillips,719,433,5,936
1925,Kansas,Pottawatomie,956,300,9,717
1925,Kansas,Pratt,328,306,4,622
1925,Kansas,Rawlins,363,334,4,431
1925,Kansas,Reno,1134,700,15,1364
1925,Kansas,Republic,816,501,8,1134
1925,Kansas,Rice,422,416,2,746
1925,Kansas,Riley,706,227,12,572
1925,Kansas,Rooks,483,351,7,750
1925,Kansas,Rush,323,357,9,538
1925,Kansas,Russell,383,356,7,633
1925,Kansas,Saline,557,452,6,753
1925,Kansas,Scott,87,181,2,225
1925,Kansas,Sedgwick,1126,625,9,1573
1925,Kansas,Seward,120,176,3,233
1925,Kansas,Shawnee,1165,444,15,856
1925,Kansas,Sheridan,282,322,1,480
1925,Kansas,Sherman,133,244,3,230
1925,Kansas,Smith,807,494,12,1102
1925,Kansas,Stafford,389,308,7,711
1925,Kansas,Stanton,102,74,1,71
1925,Kansas,Stevens,214,196,2,317
1925,Kansas,Sumner,758,611,8,1595
1925,Kansas,Thomas,208,298,9,409
1925,Kansas,Trego,266,291,5,416
1925,Kansas,Wabaunsee,722,221,8,623
1925,Kansas,Wallace,123,123,3,120
1925,Kansas,Washington,1074,519,12,1211
1925,Kansas,Wichita,87,146,2,95
1925,Kansas,Wilson,729,359,6,825
1925,Kansas,Woodson,514,174,0,532
1925,Kansas,Wyandotte,801,180,3,367
1925,Kentucky,Adair,1916,341,1,767
1925,Kentucky,Allen,1706,198,2,925
1925,Kentucky,Anderson,978,131,2,467
1925,Kentucky,Ballard,694,186,2,826
1925,Kentucky,Barren,2727,270,0,1130
1925,Kentucky,Bath,1103,155,4,895
1925,Kentucky,Bell,807,123,2,609
1925,Kentucky,Boone,996,148,0,500
1925,Kentucky,Bourbon,796,73,11,954
1925,Kentucky,Boyd,472,44,0,189
1925,Kentucky,Boyle,780,73,3,584
1925,Kentucky,Bracken,1116,119,6,649
1925,Kentucky,Breathitt,1554,116,0,1218
1925,Kentucky,Breckinridge,1880,158,2,752
1925,Kentucky,Bullitt,795,76,5,371
1925,Kentucky,Butler,1492,343,0,702
1925,Kentucky,Caldwell,1219,177,1,606
1925,Kentucky,Calloway,2265,293,2,1140
1925,Kentucky,Campbell,1154,57,8,141
1925,Kentucky,Carlisle,621,183,0,705
1925,Kentucky,Carroll,463,32,2,490
1925,Kentucky,Carter,1935,167,1,660
1925,Kentucky,Casey,2060,242,1,636
1925,Kentucky,Christian,1773,158,10,1600
1925,Kentucky,Clark,849,176,4,501
1925,Kentucky,Clay,1512,311,0,791
1925,Kentucky,Clinton,916,193,0,379
1925,Kentucky,Crittenden,1204,171,1,442
1925,Kentucky,Cumberland,952,210,0,611
1925,Kentucky,Daviess,1815,260,6,1835
1925,Kentucky,Edmonson,1329,148,0,507
1925,Kentucky,Elliott,996,101,0,486
1925,Kentucky,Estill,1219,182,3,446
1925,Kentucky,Fayette,728,88,20,737
1925,Kentucky,Fleming,1519,168,1,1041
1925,Kentucky,Floyd,1699,318,1,1198
1925,Kentucky,Franklin,820,166,7,587
1925,Kentucky,Fulton,489,73,5,924
1925,Kentucky,Gallatin,447,13,0,324
1925,Kentucky,Garrard,1409,191,0,1152
1925,Kentucky,Grant,1178,155,2,422
1925,Kentucky,Graves,2636,607,2,1793
1925,Kentucky,Grayson,2347,162,2,555
1925,Kentucky,Green,1420,97,0,767
1925,Kentucky,Greenup,1318,188,2,459
1925,Kentucky,Hancock,573,196,0,389
1925,Kentucky,Hardin,2054,184,8,642
1925,Kentucky,Harlan,689,62,0,496
1925,Kentucky,Harrison,1366,151,1,968
1925,Kentucky,Hart,2132,110,0,714
1925,Kentucky,Henderson,936,317,15,1331
1925,Kentucky,Henry,1171,129,2,1072
1925,Kentucky,Hickman,1008,71,0,752
1925,Kentucky,Hopkins,1569,371,3,1018
1925,Kentucky,Jackson,1495,192,0,211
1925,Kentucky,Jefferson,1752,205,16,562
1925,Kentucky,Jessamine,804,95,3,615
1925,Kentucky,Johnson,1575,261,2,585
1925,Kentucky,Kenton,975,51,1,240
1925,Kentucky,Knott,999,111,0,694
1925,Kentucky,Knox,2020,281,0,951
1925,Kentucky,Larue,1165,75,0,275
1925,Kentucky,Laurel,2383,138,0,288
1925,Kentucky,Lawrence,1765,156,4,424
1925,Kentucky,Lee,752,126,0,330
1925,Kentucky,Leslie,927,92,0,776
1925,Kentucky,Letcher,976,138,0,593
1925,Kentucky,Lewis,1641,152,3,805
1925,Kentucky,Lincoln,1525,297,1,649
1925,Kentucky,Livingston,837,105,1,493
1925,Kentucky,Logan,1762,437,5,1471
1925,Kentucky,Lyon,623,170,0,595
1925,Kentucky,McCracken,1431,196,1,508
1925,Kentucky,McCreary,905,8,0,187
1925,Kentucky,McLean,804,171,2,605
1925,Kentucky,Madison,1736,371,4,1382
1925,Kentucky,Magoffin,1473,131,0,618
1925,Kentucky,Marion,1412,51,2,385
1925,Kentucky,Marshall,1432,498,0,809
1925,Kentucky,Martin,716,49,3,290
1925,Kentucky,Mason,929,106,2,708
1925,Kentucky,Meade,1041,121,3,297
1925,Kentucky,Menifee,908,64,1,102
1925,Kentucky,Mercer,1289,88,1,448
1925,Kentucky,Metcalfe,1325,163,0,525
1925,Kentucky,Monroe,1418,151,0,917
1925,Kentucky,Montgomery,680,166,0,539
1925,Kentucky,Morgan,1919,123,0,644
1925,Kentucky,Muhlenberg,1804,219,6,692
1925,Kentucky,Nelson,1292,96,5,557
1925,Kentucky,Nicholas,859,195,1,658
1925,Kentucky,Ohio,2290,588,3,951
1925,Kentucky,Oldham,657,66,16,259
1925,Kentucky,Owen,1687,75,0,799
1925,Kentucky,Owsley,954,76,0,326
1925,Kentucky,Pendleton,1291,217,1,626
1925,Kentucky,Perry,1287,35,1,670
1925,Kentucky,Pike,3379,212,2,1692
1925,Kentucky,Powell,662,48,0,211
1925,Kentucky,Pulaski,3443,424,0,958
1925,Kentucky,Robertson,445,65,0,309
1925,Kentucky,Rockcastle,1399,217,0,634
1925,Kentucky,Rowan,1043,88,3,175
1925,Kentucky,Russell,1300,197,0,579
1925,Kentucky,Scott,890,152,1,768
1925,Kentucky,Shelby,1202,137,1,1230
1925,Kentucky,Simpson,884,84,2,722
1925,Kentucky,Spencer,869,72,2,589
1925,Kentucky,Taylor,1443,101,0,573
1925,Kentucky,Todd,1040,171,4,843
1925,Kentucky,Trigg,1064,213,4,1091
1925,Kentucky,Trimble,602,122,0,439
1925,Kentucky,Union,667,164,1,637
1925,Kentucky,Warren,2033,420,9,1344
1925,Kentucky,Washington,1430,223,2,762
1925,Kentucky,Wayne,1522,142,2,508
1925,Kentucky,Webster,1126,302,3,950
1925,Kentucky,Whitley,2101,168,3,675
1925,Kentucky,Wolfe,858,95,0,515
1925,Kentucky,Woodford,494,74,4,683
1925,Louisiana,Acadia,1038,231,1,1503
1925,Louisiana,Allen,543,73,7,321
1925,Louisiana,Ascension,967,60,8,331
1925,Louisiana,Assumption,313,52,1,268
1925,Louisiana,Avoyelles,1339,250,10,2808
1925,Louisiana,Beauregard,803,35,0,169
1925,Louisiana,Bienville,1333,106,2,1829
1925,Louisiana,Bossier,828,139,6,3090
1925,Louisiana,Caddo,753,106,5,4672
1925,Louisiana,Calcasieu,540,83,7,437
1925,Louisiana,Caldwell,578,37,0,454
1925,Louisiana,Cameron,322,26,1,336
1925,Louisiana,Catahoula,357,21,7,1134
1925,Louisiana,Claiborne,1340,119,0,2605
1925,Louisiana,Concordia,137,5,9,1465
1925,Louisiana,De Soto,1101,143,8,3090
1925,Louisiana,East Baton Rouge,745,83,33,910
1925,Louisiana,East Carroll,153,8,7,1898
1925,Louisiana,East Feliciana,547,52,7,1335
1925,Louisiana,Evangeline,1361,44,1,2324
1925,Louisiana,Franklin,835,58,1,3330
1925,Louisiana,Grant,658,38,1,671
1925,Louisiana,Iberia,593,154,14,835
1925,Louisiana,Iberville,292,38,21,320
1925,Louisiana,Jackson,901,67,0,550
1925,Louisiana,Jefferson,179,28,6,177
1925,Louisiana,Jefferson Davis,434,151,17,675
1925,Louisiana,Lafayette,1032,204,4,1940
1925,Louisiana,Lafourche,570,213,44,416
1925,Louisiana,La Salle,581,29,0,161
1925,Louisiana,Lincoln,1062,109,3,1286
1925,Louisiana,Livingston,988,38,0,290
1925,Louisiana,Madison,93,4,7,2123
1925,Louisiana,Morehouse,501,55,9,2297
1925,Louisiana,Natchitoches,1443,87,11,3467
1925,Louisiana,Orleans,194,16,6,159
1925,Louisiana,Ouachita,788,30,11,1358
1925,Louisiana,Plaquemines,395,11,3,67
1925,Louisiana,Pointe Coupee,476,41,36,1512
1925,Louisiana,Rapides,1621,88,14,2073
1925,Louisiana,Red River,484,54,5,2192
1925,Louisiana,Richland,500,39,7,2670
1925,Louisiana,Sabine,1502,162,1,1115
1925,Louisiana,St Bernard,97,26,0,58
1925,Louisiana,St Charles,126,10,8,210
1925,Louisiana,St Helena,561,10,0,705
1925,Louisiana,St James,210,25,22,96
1925,Louisiana,St John The Baptist,186,47,7,55
1925,Louisiana,St Landry,1656,104,13,4869
1925,Louisiana,St Martin,936,87,5,1318
1925,Louisiana,St Mary,199,67,29,220
1925,Louisiana,St Tammany,1016,16,12,217
1925,Louisiana,Tangipahoa,2107,24,11,868
1925,Louisiana,Tensas,102,3,9,1970
1925,Louisiana,Terrebonne,540,73,29,171
1925,Louisiana,Union,1774,77,3,1359
1925,Louisiana,Vermilion,1400,260,7,1592
1925,Louisiana,Vernon,1393,36,1,263
1925,Louisiana,Washington,1394,40,2,539
1925,Louisiana,Webster,1120,29,0,1851
1925,Louisiana,West Baton Rouge,88,36,1,137
1925,Louisiana,West Carroll,380,23,0,965
1925,Louisiana,West Feliciana,234,7,2,1017
1925,Louisiana,Winn,1174,86,1,418
1925,Maine,Androscoggin,2608,6,11,97
1925,Maine,Aroostook,5717,208,131,281
1925,Maine,Cumberland,3305,21,30,98
1925,Maine,Franklin,1831,29,8,90
1925,Maine,Hancock,2555,25,19,80
1925,Maine,Kennebec,4253,49,32,139
1925,Maine,Knox,1697,46,15,63
1925,Maine,Lincoln,2319,20,6,71
1925,Maine,Oxford,2745,25,24,127
1925,Maine,Penobscot,4922,114,11,208
1925,Maine,Piscataquis,1452,20,19,38
1925,Maine,Sagadahoc,1043,8,3,20
1925,Maine,Somerset,3384,51,25,88
1925,Maine,Waldo,3104,22,2,74
1925,Maine,Washington,2708,50,4,82
1925,Maine,York,3606,41,10,143
1925,Maryland,Allegany,902,27,16,232
1925,Maryland,Anne Arundel,1532,103,70,513
1925,Maryland,Baltimore,3246,74,160,545
1925,Maryland,Calvert,821,21,1,413
1925,Maryland,Caroline,1395,35,17,759
1925,Maryland,Carroll,2582,77,65,813
1925,Maryland,Cecil,1050,47,57,485
1925,Maryland,Charles,1199,38,17,537
1925,Maryland,Dorchester,1108,69,12,765
1925,Maryland,Frederick,2720,37,50,992
1925,Maryland,Garrett,1719,55,25,175
1925,Maryland,Harford,1987,105,32,390
1925,Maryland,Howard,993,28,31,202
1925,Maryland,Kent,491,14,20,543
1925,Maryland,Montgomery,1489,65,29,387
1925,Maryland,Prince Georges,1395,112,46,720
1925,Maryland,Queen Anne's,666,14,67,679
1925,Maryland,St Mary's,1123,13,18,640
1925,Maryland,Somerset,1576,170,3,427
1925,Maryland,Talbot,642,11,73,457
1925,Maryland,Washington,1681,38,94,699
1925,Maryland,Wicomico,1779,146,8,670
1925,Maryland,Worcester,1457,54,14,810
1925,Maryland,Baltimore City,218,14,11,74
1925,Massachusetts,Barnstable,662,52,36,38
1925,Massachusetts,Berkshire,2244,105,152,230
1925,Massachusetts,Bristol,2763,98,57,127
1925,Massachusetts,Dukes,90,19,2,6
1925,Massachusetts,Essex,1972,158,91,84
1925,Massachusetts,Franklin,2600,194,47,298
1925,Massachusetts,Hampden,2246,90,64,110
1925,Massachusetts,Hampshire,2812,161,63,133
1925,Massachusetts,Middlesex,4162,137,94,174
1925,Massachusetts,Nantucket,19,5,0,1
1925,Massachusetts,Norfolk,1112,52,95,75
1925,Massachusetts,Plymouth,2356,68,79,111
1925,Massachusetts,Suffolk,10,4,0,2
1925,Massachusetts,Worcester,6546,133,199,216
1925,Michigan,Alcona,701,106,2,106
1925,Michigan,Alger,551,6,3,12
1925,Michigan,Allegan,4293,582,34,680
1925,Michigan,Alpena,1093,44,10,60
1925,Michigan,Antrim,1024,215,5,112
1925,Michigan,Arenac,975,164,3,139
1925,Michigan,Baraga,798,6,0,13
1925,Michigan,Barry,2183,324,14,526
1925,Michigan,Bay,2843,280,5,331
1925,Michigan,Benzie,649,83,7,70
1925,Michigan,Berrien,4770,427,58,556
1925,Michigan,Branch,2105,260,12,750
1925,Michigan,Calhoun,2611,198,16,602
1925,Michigan,Cass,1880,155,22,446
1925,Michigan,Charlevoix,1095,101,10,116
1925,Michigan,Cheboygan,979,74,10,64
1925,Michigan,Chippewa,1435,182,3,110
1925,Michigan,Clare,785,151,23,164
1925,Michigan,Clinton,1988,567,15,746
1925,Michigan,Crawford,151,8,14,15
1925,Michigan,Delta,1375,36,8,49
1925,Michigan,Dickinson,455,6,4,14
